Variant,Backend_CC,N,BlockSize,CoreSetName,Ranks,Time_Min_s,Time_Mean_s,Time_Max_s,Comm_Time_s,Comp_Max_s,Comp_Min_s,Imbalance_Ratio,GFLOPS_Min,GFLOPS_Mean,GFLOPS_Reported,Speedup_Mean,Efficiency_Mean,Efficiency_Mean_Pct,Status,Compile_Flags,MPIRUN_Cmd
tiled,icc,6144,32,ALL_LOGICAL,4,6.615221,7.6891,8.303333,1.636901,8.046161,6.511833,1.235622,70.12,60.326,56.923742,3.579678,0.894919,89.49,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_5HvYZZ/app
tiled,icc,6144,32,ALL_LOGICAL,8,3.726254,4.01707,4.242484,0.421844,3.563272,3.302909,1.078828,124.483,115.471,124.48333,6.851885,0.856486,85.65,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_QEDuIO/app
tiled,icc,6144,32,ALL_LOGICAL,16,6.009978,6.33367,6.666478,4.868855,6.396417,1.737444,3.68151,77.181,73.237,69.580434,4.345743,0.271609,27.16,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_notjMq/app
tiled,icc,6144,32,ALL_LOGICAL,24,4.68908,6.24093,9.312844,7.108521,4.386282,2.168948,2.022309,98.923,74.325,49.808252,4.41032,0.183763,18.38,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_byfSvN/app
tiled,icc,6144,32,E_ONLY,1,27.027194,27.4627,28.006249,0.06492,27.941329,27.941329,1.0,17.163,16.89,16.562606,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 1 --bind-to core /tmp/mpi_tiled_oLJ3FG/app
tiled,icc,6144,32,E_ONLY,2,13.940762,15.4452,16.273658,0.500721,13.827472,13.440041,1.028827,33.273,30.032,33.273394,1.778073,0.889037,88.9,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 2 --bind-to core /tmp/mpi_tiled_nK6yV3/app
tiled,icc,6144,32,E_ONLY,4,8.417704,9.01007,9.546874,2.47051,8.94132,6.594997,1.355773,55.105,51.482,51.166873,3.048001,0.762,76.2,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 4 --bind-to core /tmp/mpi_tiled_bbgMR3/app
tiled,icc,6144,32,E_ONLY,8,6.22638,6.94463,8.122469,1.599379,6.022725,3.667607,1.64214,74.499,66.794,74.498574,3.954523,0.494315,49.43,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 8 --bind-to core /tmp/mpi_tiled_QRsfAR/app
tiled,icc,6144,32,P_ONLY_HT,1,26.906559,29.0834,31.194726,0.063959,29.084896,29.084896,1.0,17.24,15.949,15.913368,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 1 --bind-to core /tmp/mpi_tiled_sgRjoJ/app
tiled,icc,6144,32,P_ONLY_HT,2,15.373317,15.9873,16.584825,3.366069,16.469083,13.218756,1.245887,30.173,29.014,27.968728,1.819156,0.909578,90.96,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 2 --bind-to core /tmp/mpi_tiled_Ok6nd8/app
tiled,icc,6144,32,P_ONLY_HT,4,8.198905,8.3923,8.566509,1.459785,8.088678,6.739115,1.200258,56.575,55.272,56.575417,3.465486,0.866371,86.64,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 4 --bind-to core /tmp/mpi_tiled_cWZjrv/app
tiled,icc,6144,32,P_ONLY_HT,8,8.056109,8.71663,9.738235,6.326281,9.54971,3.411954,2.798897,57.578,53.215,47.632497,3.336542,0.417068,41.71,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 8 --bind-to core /tmp/mpi_tiled_fncNjb/app
tiled,icc,6144,32,P_ONLY_HT,16,6.769576,6.7973,6.842867,4.694936,6.536184,2.147906,3.043049,68.521,68.241,67.786865,4.278669,0.267417,26.74,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 16 --bind-to core /tmp/mpi_tiled_zf64vG/app
tiled,icc,6144,32,P_ONLY_PHYSICAL,1,25.957708,25.9672,25.978282,0.063544,25.902037,25.902037,1.0,17.87,17.863,17.864282,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 1 --bind-to core /tmp/mpi_tiled_o9raNf/app"
tiled,icc,6144,32,P_ONLY_PHYSICAL,2,13.07592,13.0867,13.095235,0.115064,12.968067,12.960823,1.000559,35.474,35.445,35.474099,1.984244,0.992122,99.21,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 2 --bind-to core /tmp/mpi_tiled_ipYL4O/app"
tiled,icc,6144,32,P_ONLY_PHYSICAL,4,6.610806,6.92343,7.544171,0.103188,6.5121,6.507607,1.00069,70.166,66.998,70.166398,3.750626,0.937657,93.77,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 4 --bind-to core /tmp/mpi_tiled_XyNEph/app"
tiled,icc,6144,32,P_ONLY_PHYSICAL,8,4.228723,4.30103,4.347157,1.043054,4.176268,3.302684,1.264507,109.692,107.848,106.703404,6.037438,0.75468,75.47,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 8 --bind-to core /tmp/mpi_tiled_UOjStH/app"
tiled,icc,6144,32,P_PLUS_E_PHYSICAL,1,26.153965,27.9046,29.970119,0.068206,27.52139,27.52139,1.0,17.736,16.623,16.812732,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 1 --bind-to core /tmp/mpi_tiled_xquWJx/app"
tiled,icc,6144,32,P_PLUS_E_PHYSICAL,2,14.085805,15.067,16.102161,2.001714,14.902264,13.011355,1.145328,32.931,30.786,30.896769,1.852034,0.926017,92.6,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 2 --bind-to core /tmp/mpi_tiled_JKPGAC/app"
tiled,icc,6144,32,P_PLUS_E_PHYSICAL,4,7.930052,8.1897,8.648767,1.049826,7.826102,6.588576,1.187829,58.493,56.639,58.493497,3.40728,0.85182,85.18,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 4 --bind-to core /tmp/mpi_tiled_bHJ4UV/app"
tiled,icc,6144,32,P_PLUS_E_PHYSICAL,8,6.835552,8.46093,9.669904,5.771616,9.430243,3.898261,2.41909,67.859,54.823,47.96909,3.298054,0.412257,41.23,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 8 --bind-to core /tmp/mpi_tiled_uaSn47/app"
tiled,icc,6144,32,P_PLUS_E_PHYSICAL,16,6.07115,6.43377,6.838292,3.974102,5.732633,2.097014,2.733713,76.403,72.097,76.403398,4.337208,0.271076,27.11,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 16 --bind-to core /tmp/mpi_tiled_dn1WrV/app"
tiled,icc,6144,64,ALL_LOGICAL,1,21.234522,24.2974,27.92236,0.063841,21.170681,21.170681,1.0,21.844,19.091,21.84445,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_Xl1ioH/app
tiled,icc,6144,64,ALL_LOGICAL,2,12.055047,13.2376,14.094035,2.707881,13.456591,10.855814,1.239575,38.478,35.041,34.19832,1.835484,0.917742,91.77,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_ddTCgU/app
tiled,icc,6144,64,ALL_LOGICAL,4,6.178947,6.45457,6.997784,0.154145,6.084233,6.017153,1.011148,75.07,71.865,75.070472,3.764372,0.941093,94.11,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_mrDSFw/app
tiled,icc,6144,64,ALL_LOGICAL,8,3.596354,3.6923,3.878573,0.459933,3.437439,3.029642,1.134602,128.98,125.628,128.777596,6.58056,0.82257,82.26,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_Lv6c3z/app
tiled,icc,6144,64,ALL_LOGICAL,16,5.903044,6.22293,6.433495,4.002842,5.65554,1.660271,3.406396,78.579,74.54,78.579203,3.904495,0.244031,24.4,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_9Qdors/app
tiled,icc,6144,64,ALL_LOGICAL,24,4.62362,4.87233,5.031376,2.91189,4.523096,2.050072,2.206311,100.323,95.202,93.48197,4.986813,0.207784,20.78,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_wvgFzh/app
tiled,icc,6144,64,E_ONLY,1,22.922056,23.4756,23.945314,0.063515,23.495766,23.495766,1.0,20.236,19.759,19.688906,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 1 --bind-to core /tmp/mpi_tiled_DiQGnp/app
tiled,icc,6144,64,E_ONLY,2,12.042968,12.0751,12.131442,0.474471,12.014348,11.65697,1.030658,38.517,38.414,38.23589,1.944133,0.972066,97.21,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 2 --bind-to core /tmp/mpi_tiled_2QZh2E/app
tiled,icc,6144,64,E_ONLY,4,6.222138,6.56887,7.239577,1.491687,7.141121,5.74789,1.24239,74.549,70.614,64.072319,3.573765,0.893441,89.34,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 4 --bind-to core /tmp/mpi_tiled_LcLzSp/app
tiled,icc,6144,64,E_ONLY,8,3.888166,4.00283,4.064679,0.740719,3.717646,3.146372,1.181566,119.3,115.882,119.299547,5.864751,0.733094,73.31,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 8 --bind-to core /tmp/mpi_tiled_VdyJuJ/app
tiled,icc,6144,64,FIXED,1,21.854062,24.8251,28.684294,0.063942,28.620352,28.620352,1.0,21.225,18.685,16.171096,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_PdmIlm/app
tiled,icc,6144,64,FIXED,2,11.840021,11.8749,11.900755,0.431,11.768662,11.452795,1.02758,39.177,39.062,39.032691,2.090552,1.045276,104.53,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_DrrKza/app
tiled,icc,6144,64,FIXED,4,6.188066,6.91963,7.351326,1.158157,7.125731,5.803655,1.2278,74.96,67.035,64.250772,3.587634,0.896908,89.69,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_DrrKza/app
tiled,icc,6144,64,FIXED,8,3.768636,3.8848,4.028081,0.600462,3.692761,3.195818,1.155498,123.083,119.403,120.241836,6.390316,0.79879,79.88,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_DrrKza/app
tiled,icc,6144,64,FIXED,16,5.297769,5.5348,5.710317,3.599448,5.030639,1.673497,3.006065,87.557,83.807,87.556945,4.485275,0.28033,28.03,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_DrrKza/app
tiled,icc,6144,64,FIXED,24,4.698537,5.1142,5.81804,3.721024,4.559974,2.067047,2.206033,98.724,90.7,79.727269,4.854151,0.202256,20.23,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_DrrKza/app
tiled,icc,6144,64,P_ONLY_HT,1,22.99093,24.7901,26.769979,0.064162,24.545136,24.545136,1.0,20.176,18.711,18.848829,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 1 --bind-to core /tmp/mpi_tiled_ZIbcFz/app
tiled,icc,6144,64,P_ONLY_HT,2,11.839174,11.9375,12.031853,0.376783,11.720843,11.462379,1.022549,39.18,38.857,39.1798,2.076658,1.038329,103.83,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 2 --bind-to core /tmp/mpi_tiled_XTttTQ/app
tiled,icc,6144,64,P_ONLY_HT,4,6.267627,6.62357,7.225173,1.755187,7.120427,5.469986,1.301727,74.008,70.031,64.200048,3.74271,0.935678,93.57,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 4 --bind-to core /tmp/mpi_tiled_73EREi/app
tiled,icc,6144,64,P_ONLY_HT,8,3.646761,3.9234,4.166673,0.865608,3.789486,3.091163,1.225909,127.197,118.228,117.231059,6.318525,0.789816,78.98,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 8 --bind-to core /tmp/mpi_tiled_TlsoUA/app
tiled,icc,6144,64,P_ONLY_HT,16,5.463434,6.51403,8.223331,3.980168,7.972982,1.661366,4.799052,84.902,71.209,56.407367,3.805647,0.237853,23.79,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 16 --bind-to core /tmp/mpi_tiled_xRlo7M/app
tiled,icc,6144,64,P_ONLY_PHYSICAL,1,23.18811,24.558,27.139437,0.063803,23.124307,23.124307,1.0,20.004,18.888,20.004065,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 1 --bind-to core /tmp/mpi_tiled_P85HWC/app"
tiled,icc,6144,64,P_ONLY_PHYSICAL,2,14.024945,14.0385,14.0549,2.371112,13.919531,11.664722,1.193302,33.074,33.042,33.048014,1.749332,0.874666,87.47,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 2 --bind-to core /tmp/mpi_tiled_NwXhbn/app"
tiled,icc,6144,64,P_ONLY_PHYSICAL,4,6.262918,6.5932,7.248212,1.492353,7.146436,5.755859,1.241593,74.064,70.354,63.995985,3.724747,0.931187,93.12,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 4 --bind-to core /tmp/mpi_tiled_v4tSbE/app"
tiled,icc,6144,64,P_ONLY_PHYSICAL,8,3.886547,3.94387,4.01127,0.762867,3.842858,3.061234,1.25533,119.349,117.615,115.638303,6.226879,0.77836,77.84,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 8 --bind-to core /tmp/mpi_tiled_CbvMud/app"
tiled,icc,6144,64,P_PLUS_E_PHYSICAL,1,27.845874,28.1149,28.627285,0.062714,27.78316,27.78316,1.0,16.658,16.499,16.657996,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 1 --bind-to core /tmp/mpi_tiled_GEP4lz/app"
tiled,icc,6144,64,P_PLUS_E_PHYSICAL,2,12.093595,13.3856,14.061986,0.730233,11.984206,11.363362,1.054636,38.356,34.653,38.355549,2.100384,1.050192,105.02,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 2 --bind-to core /tmp/mpi_tiled_QLTxFW/app"
tiled,icc,6144,64,P_PLUS_E_PHYSICAL,4,6.231622,6.57247,7.234495,0.308036,6.150608,5.943229,1.034893,74.436,70.576,74.201851,4.277676,1.069419,106.94,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=64 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 4 --bind-to core /tmp/mpi_tiled_muEwHA/app"
